id,email,phone,reviews,weibo,offline_government_id,google,facebook,selfie,work_email
1134507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181585,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1180198,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1006608,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1133366,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1182564,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1062253,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1143831,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1001684,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1018653,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1041432,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1191277,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1120088,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1110936,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1091745,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1123680,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1111269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076829,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1106111,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1169857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1079230,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1154832,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1112823,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1050453,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1096883,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1183114,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1068639,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1042332,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1163511,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1010866,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1132196,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1066232,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083518,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1091952,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1060884,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1085727,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1066330,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1003703,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1093472,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1086186,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1072972,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121694,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1034784,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1099924,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1136139,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154132,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1002611,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1097724,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1055272,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1183231,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1108982,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1131823,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1108087,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1157935,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123676,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1063330,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1111219,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1173201,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1024589,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1058271,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1105128,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1034274,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1137312,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1165643,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1198857,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1012964,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1153548,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1087194,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1035496,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1063331,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1191289,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1188630,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1100993,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1098060,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1005137,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1194375,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1037953,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1113878,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1002812,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1042989,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1128007,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1152929,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1135811,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1012052,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1155572,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1181319,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1125972,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1116854,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1059320,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1102521,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1163690,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1088549,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1166644,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1062091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146640,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1105927,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1094599,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1058115,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1104455,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1007187,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1181824,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1114601,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052066,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1124743,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1023186,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1118882,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1174894,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1176417,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1122189,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1139930,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1176773,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1150368,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1121885,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1003216,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1158760,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1088752,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1016825,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1102467,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1013571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1104732,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1075967,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1101395,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1058980,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1199233,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043848,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1073371,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1065071,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1154896,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1167014,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1154169,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1047710,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1096908,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1031677,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1113109,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1174514,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1003025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161136,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1030323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158146,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1060694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088607,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1050399,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1182794,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1170934,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1041595,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1116286,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1017615,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1187424,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1097869,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1037610,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1014792,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1039645,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1155837,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1134091,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1194578,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1174409,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1032399,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1113143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1089348,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1155604,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1130525,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1151021,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1090777,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1100343,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1177334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1125684,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1187666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1077534,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1062735,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1097423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117501,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1090676,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1002309,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1096130,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1072939,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1111625,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1118666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1133632,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1018402,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1001356,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1194346,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1024161,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1022935,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1117451,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1073761,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1056895,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1084588,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1119555,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1053330,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189585,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1137864,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1078206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029968,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1082845,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1109660,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1177045,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1063490,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1008567,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1114014,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1156142,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1122958,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1079847,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1015638,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1171840,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1051100,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1104819,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1138544,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1173057,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1065302,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1112422,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1149894,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1124217,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121852,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010261,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1147238,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1164273,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1108075,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1118176,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1007730,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124478,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1188773,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1054255,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1076741,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1190959,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1090877,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1027743,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1039899,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1022059,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1094098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076397,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1065929,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1114981,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1151119,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1075890,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165433,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1035545,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1091979,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1056229,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1067589,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185245,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1076694,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1081870,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1119422,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1050943,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1017718,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1185096,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1095923,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1013374,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1188134,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1188789,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1011093,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1032448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033509,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1102078,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1157741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064812,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1054129,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1093279,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1106210,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1094636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080341,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1114283,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1140859,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1075191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139543,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1199904,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1118071,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1108136,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1125163,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1051312,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1104817,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1199700,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1006044,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1163043,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1084942,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064904,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1031687,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1050346,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1152681,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107851,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095478,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1107153,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1148441,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1050922,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1155472,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1171609,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1175663,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1061475,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136658,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1043000,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1109063,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1069559,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1142773,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1166677,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1003031,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1095886,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1129321,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1103268,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1004598,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1013446,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1061312,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1201150,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1111490,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1081082,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138367,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1061447,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1084252,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1058543,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1154818,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1063772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099467,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1145664,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1124100,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1150282,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1050129,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1053662,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1124574,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1131857,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1134282,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1041815,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1184857,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1025741,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1117851,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1036360,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1147982,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1005148,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1142300,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1099673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167663,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1158410,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1033100,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1126564,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1032863,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1185189,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1164932,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1004587,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1174200,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1032853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136548,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1016646,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1197373,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1187146,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1027722,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1049330,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
